Nombre,Contrato 2024,Equipo 2024,Contrato 2023,Equipo 2023,Contrato 2022,Equipo 2022,Contrato 2021,Equipo 2021,Contrato 2020,Equipo 2020,RANK 2024,AGE 2024,GP 2024,W 2024,L 2024,MIN 2024,PTS 2024,FGM 2024,FGA 2024,FG% 2024,3PM 2024,3PA 2024,3P% 2024,FTM 2024,FTA 2024,FT% 2024,OREB 2024,DREB 2024,REB 2024,AST 2024,TOV 2024,STL 2024,BLK 2024,PF 2024,FP 2024,DD2 2024,TD3 2024,+/- 2024,RANK 2023,AGE 2023,GP 2023,W 2023,L 2023,MIN 2023,PTS 2023,FGM 2023,FGA 2023,FG% 2023,3PM 2023,3PA 2023,3P% 2023,FTM 2023,FTA 2023,FT% 2023,OREB 2023,DREB 2023,REB 2023,AST 2023,TOV 2023,STL 2023,BLK 2023,PF 2023,FP 2023,DD2 2023,TD3 2023,+/- 2023,RANK 2022,AGE 2022,GP 2022,W 2022,L 2022,MIN 2022,PTS 2022,FGM 2022,FGA 2022,FG% 2022,3PM 2022,3PA 2022,3P% 2022,FTM 2022,FTA 2022,FT% 2022,OREB 2022,DREB 2022,REB 2022,AST 2022,TOV 2022,STL 2022,BLK 2022,PF 2022,FP 2022,DD2 2022,TD3 2022,+/- 2022,RANK 2021,AGE 2021,GP 2021,W 2021,L 2021,MIN 2021,PTS 2021,FGM 2021,FGA 2021,FG% 2021,3PM 2021,3PA 2021,3P% 2021,FTM 2021,FTA 2021,FT% 2021,OREB 2021,DREB 2021,REB 2021,AST 2021,TOV 2021,STL 2021,BLK 2021,PF 2021,FP 2021,DD2 2021,TD3 2021,+/- 2021,RANK 2020,AGE 2020,GP 2020,W 2020,L 2020,MIN 2020,PTS 2020,FGM 2020,FGA 2020,FG% 2020,3PM 2020,3PA 2020,3P% 2020,FTM 2020,FTA 2020,FT% 2020,OREB 2020,DREB 2020,REB 2020,AST 2020,TOV 2020,STL 2020,BLK 2020,PF 2020,FP 2020,DD2 2020,TD3 2020,+/- 2020
CANDACE PARKER,,,100000.0,LV,385000.0,CHI,385000.0,CHI,577500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,38,18,16,2,23.6,9.0,3.3,7.2,46.5,0.9,2.8,33.3,1.4,1.6,89.3,0.9,4.5,5.4,3.7,1.7,1.5,0.9,1.9,23.8,0,0,12.3,30,37,32,23,9,28.2,13.2,5.0,10.8,45.8,1.3,4.2,31.1,1.9,2.4,81.6,0.9,7.7,8.6,4.5,2.4,1.0,1.0,2.2,31.5,12,2,5.6,29,36,23,15,8,26.8,13.3,5.0,11.0,45.8,1.0,3.2,32.9,2.2,2.7,79.4,1.4,7.0,8.4,4.0,2.4,0.7,1.2,1.6,30.5,8,0,2.1,21,35,22,15,7,30.0,14.7,5.6,11.0,51.0,0.9,2.2,39.6,2.6,3.5,73.1,1.7,8.0,9.7,4.6,2.9,1.2,1.2,2.3,34.7,10,0,4.7
GABBY WILLIAMS,76535.0,SEA,100000.0,SEA,144000.0,SEA,,,232178.0,CHI,45,28,12,7,5,29.2,10.3,4.2,8.7,48.1,0.8,2.6,32.3,1.2,1.6,73.7,0.8,3.3,4.0,3.7,1.4,1.7,0.3,1.8,22.7,0,0,1.8,56,27,10,3,7,28.5,8.4,3.4,9.4,36.2,0.5,2.3,21.7,1.1,1.3,84.6,1.4,2.2,3.6,3.8,2.2,1.5,0.4,1.9,20.1,0,0,-4.1,69,26,36,22,14,25.6,7.5,3.0,6.8,44.4,0.5,1.9,25.7,1.0,1.3,77.8,1.2,3.8,5.0,3.1,1.4,1.5,0.4,1.6,19.8,0,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,24,22,12,10,24.8,7.7,3.0,7.2,42.4,0.9,3.2,28.6,0.7,1.1,64.0,0.9,3.1,4.0,2.0,1.7,1.3,0.2,1.5,17.7,0,0,-0.5
REBEKAH GARDNER,,,100000.0,CHI,60471.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,33,3,2,1,19.8,7.0,2.0,4.7,42.9,1.0,1.7,60.0,2.0,2.0,100,0.3,3.3,3.7,2.3,1.7,2.0,0.3,2.7,18.7,0,0,5.7,61,32,35,26,9,21.7,8.4,3.3,6.1,54.2,0.4,1.2,35.7,1.4,1.7,80.0,1.3,2.0,3.3,1.3,1.6,1.4,0.5,2.3,17.3,1,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRIDGET CARLETON,250000.0,MIN,91000.0,MIN,72141.0,MIN,58170.0,MIN,,,50,27,39,29,10,29.9,9.6,3.2,7.3,44.4,2.3,5.3,44.4,0.8,1.0,78.9,0.9,2.8,3.8,2.2,1.0,1.0,0.3,2.1,20.5,0,0,6.1,114,27,38,18,20,15.1,3.2,1.1,3.1,34.5,0.8,2.3,33.7,0.3,0.4,73.3,0.5,1.8,2.3,0.9,0.4,0.3,0.1,1.3,8.1,0,0,-1.4,109,26,36,14,22,16.8,4.3,1.5,3.8,40.0,0.8,2.3,34.9,0.5,0.7,73.1,0.3,1.8,2.1,1.1,0.6,0.4,0.1,1.6,9.6,0,0,1.6,101,25,32,22,10,19.3,4.8,1.7,4.3,40.1,0.8,2.3,36.5,0.5,0.6,80.0,0.7,1.6,2.3,1.5,0.8,0.8,0.2,1.5,11.3,0,0,0.4,74,24,22,14,8,25.8,6.6,2.4,4.6,52.0,1.0,2.1,45.7,0.8,1.3,64.3,1.0,2.5,3.5,2.5,1.2,0.7,0.0,1.8,14.9,0,0,2.9
CHINEY OGWUMIKE,,,90000.0,LA,229390.0,LA,229390.0,LA,466000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,32,10,5,5,21.2,8.4,3.4,7.9,43.0,0.1,1.3,7.7,1.5,2.1,71.4,1.4,2.9,4.3,1.3,1.2,1.3,0.3,3.7,17.3,0,0,-4.4,74,31,26,12,14,18.4,7.0,2.7,5.7,46.6,0.3,0.7,44.4,1.4,2.0,70.6,2.0,3.5,5.5,1.1,1.4,0.7,0.3,2.7,16.0,4,0,-0.6,71,30,7,2,5,19.2,7.0,2.9,7.0,40.8,0.4,0.6,75.0,0.9,1.1,75.0,1.6,2.6,4.1,1.1,0.9,0.9,0.4,3.3,15.3,0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NINA MILIC,,,90000.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTOU NDOUR-FALL,203000.0,LV,81000.0,LV,115000.0,LV,35200.0,LV,143265.0,NY,141,30,22,19,3,4.2,1.1,0.4,1.2,34.6,0.1,0.5,20.0,0.2,0.3,83.3,0.1,0.7,0.8,0.0,0.1,0.0,0.2,0.5,2.5,0,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,27,20,7,13,17.1,6.6,2.3,5.8,39.7,0.4,1.7,23.5,1.6,1.7,94.1,1.6,3.2,4.8,0.4,0.9,0.4,0.8,2.2,14.5,1,0,-3.0,112,26,13,4,9,11.6,3.5,1.5,4.4,35.1,0.5,1.9,24.0,0.0,0.0,0.0,1.0,1.9,2.9,0.5,0.5,0.2,0.5,2.2,8.8,0,0,-6.0
EMMA CANNON,,,80000.0,IND,162400.0,IND,9270.0,IND,4560.0,LV,152,35,5,3,2,1.8,0.8,0.4,0.6,66.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,1.4,0,0,0.6,81,35,30,9,21,10.5,5.8,2.0,4.5,45.5,0.4,1.1,38.2,1.3,1.5,90.9,0.8,2.3,3.1,0.5,1.1,0.1,0.1,1.4,10.3,0,0,-1.2,79,34,24,2,22,14.0,6.8,2.5,4.8,52.6,0.4,0.8,50.0,1.5,2.0,72.9,0.9,2.2,3.1,0.5,0.7,0.6,0.1,2.0,12.2,0,0,-4.4,94,33,20,7,13,14.7,5.5,2.3,5.1,44.6,0.4,1.2,29.2,0.7,0.9,72.2,1.3,2.5,3.7,0.9,1.6,0.3,0.2,2.1,11.3,0,0,-3.0,143,32,1,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
KRISTI TOLIVER,,,75000.0,WAS,571817.0,LA,571817.0,LA,571817.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,37,11,6,5,9.0,3.6,1.2,3.5,33.3,0.9,2.5,35.7,0.4,0.5,80.0,0.1,0.6,0.7,0.7,0.6,0.3,0.0,0.8,6.5,0,0,-2.5,92,36,11,4,7,19.8,5.9,1.7,4.6,37.3,1.2,3.3,36.1,1.3,1.5,87.5,0.0,0.7,0.7,3.1,2.3,0.4,0.0,1.3,11.6,0,0,-5.0,53,35,19,10,9,27.6,9.4,3.5,8.5,41.4,1.5,4.4,33.7,0.8,1.0,84.2,0.4,1.0,1.4,2.9,1.7,0.7,0.0,1.9,16.6,0,0,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMANDA ZAHUI B,,,74305.0,IND,274000.0,LA,274000.0,LA,218000.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,30,34,14,20,7.4,1.7,0.5,2.1,25.7,0.2,1.1,16.2,0.4,0.6,75.0,0.2,0.9,1.1,0.3,0.4,0.2,0.5,1.3,4.7,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,28,30,12,18,23.8,9.2,3.5,8.3,42.7,1.0,3.6,28.0,1.1,1.4,76.7,0.8,4.3,5.1,1.0,1.8,0.6,1.2,3.3,19.9,2,0,-1.6,55,27,21,2,19,25.3,9.0,3.1,8.8,35.3,1.6,4.8,34.0,1.2,1.7,69.4,0.7,7.8,8.5,1.9,2.6,0.9,1.2,3.1,25.3,3,0,-6.7
ASIA DURR,,,74305.0,ATL,237363.0,ATL,237363.0,NY,237363.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAYLA GEORGE,,,74305.0,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,35,32,27,5,8.5,2.3,0.9,3.3,28.8,0.5,2.0,23.4,0.0,0.1,0.0,0.5,1.3,1.8,0.4,0.8,0.3,0.2,1.1,6.0,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORDIN CANADA,375000.0,ATL,74305.0,LA,98000.0,LA,214836.0,SEA,214836.0,SEA,42,29,20,9,11,31.2,10.6,3.5,8.9,39.0,0.8,2.9,28.1,2.9,3.7,78.1,0.6,2.9,3.5,5.8,2.1,1.6,0.3,2.6,24.3,1,0,1.1,30,28,38,17,21,32.6,13.3,4.3,10.6,40.4,1.1,3.2,33.3,3.6,4.2,87.3,0.2,2.8,3.1,6.0,2.7,2.3,0.2,2.3,28.4,1,0,0.8,54,27,32,10,22,27.0,9.2,3.3,8.5,38.4,0.2,1.6,14.0,2.5,3.1,80.6,0.2,2.1,2.3,5.5,2.3,1.4,0.2,1.8,20.3,1,0,-3.9,87,26,29,19,10,18.7,5.8,1.9,5.0,38.9,0.1,0.5,21.4,1.8,2.2,84.1,0.6,1.8,2.3,3.0,1.1,0.7,0.1,1.0,13.0,0,0,0.6,60,25,20,16,4,24.2,7.9,2.8,6.6,42.4,0.1,0.6,9.1,2.2,2.9,77.2,0.5,1.8,2.3,5.5,2.0,1.5,0.0,1.8,18.7,0,0,5.3
KALANI BROWN,386250.0,DAL,74305.0,DAL,,,,,219235.0,ATL,81,27,39,9,30,13.2,5.7,2.4,4.1,58.2,0.0,0.1,0.0,1.0,1.5,66.1,1.1,1.9,3.1,1.1,1.2,0.2,0.6,1.6,11.3,0,0,-2.5,64,27,32,17,15,16.4,7.8,2.8,4.5,62.9,0.0,0.0,0.0,2.2,2.7,80.2,1.7,2.8,4.5,1.0,1.3,0.2,0.7,2.0,15.1,3,0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,25,1,1,0,4.7,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,-4.0,118,24,10,3,7,6.1,3.0,1.2,2.3,52.2,0.0,0.0,0.0,0.6,1.0,60.0,0.3,0.9,1.2,0.0,0.5,0.1,0.1,1.0,4.6,0,0,-1.8
LAYSHIA CLARENDON,200000.0,LA,74305.0,LA,,,33914.0,MIN,240000.0,NY,99,33,21,5,16,15.9,4.3,1.5,3.6,42.7,0.3,1.0,35.0,1.0,1.1,87.0,0.3,1.5,1.8,2.6,1.2,0.7,0.0,2.1,10.6,1,1,-2.2,40,33,24,14,10,28.6,11.1,4.0,8.0,49.7,0.9,1.9,45.7,2.3,2.5,91.5,1.0,2.1,3.0,3.4,2.3,1.1,0.0,2.6,20.7,0,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,31,22,17,5,24.7,9.9,4.2,8.1,51.7,0.2,0.6,35.7,1.3,1.7,78.4,0.5,2.4,3.0,5.4,3.0,0.6,0.0,2.7,19.7,0,0,5.3,40,30,19,2,17,26.1,11.5,3.9,8.4,46.5,0.8,2.3,34.1,2.9,3.3,87.3,0.3,2.2,2.5,3.9,3.4,0.9,0.0,2.9,20.6,0,0,-7.2
LINDSAY ALLEN,180000.0,CHI,74305.0,MIN,2678.0,MIN,70040.0,IND,57000.0,LV,73,29,40,13,27,23.8,6.6,2.6,5.6,46.6,0.4,1.2,29.2,1.1,1.3,80.8,0.3,1.7,2.0,3.9,1.6,0.8,0.2,1.7,14.8,0,0,-0.2,76,29,29,14,15,24.1,6.2,2.2,5.6,39.9,0.2,1.2,20.6,1.4,1.8,79.2,0.6,1.9,2.4,4.5,1.3,0.6,0.1,2.1,14.7,0,0,-1.3,81,28,9,4,5,14.8,6.7,2.2,4.2,52.6,0.9,1.6,57.1,1.3,1.4,92.3,0.0,1.6,1.6,3.4,0.8,0.2,0.0,1.2,13.0,0,0,-1.4,96,27,32,6,26,17.8,5.4,2.0,4.8,42.8,0.4,1.5,29.8,0.9,1.2,81.1,0.3,1.2,1.5,3.0,1.0,0.5,0.1,1.1,11.6,1,0,-5.5,116,26,21,18,3,13.5,3.3,1.3,3.2,41.8,0.3,0.9,33.3,0.4,0.5,80.0,0.3,0.8,1.1,2.4,0.8,0.3,0.0,1.0,7.9,0,0,1.0
MEGAN GUSTAFSON,190820.0,LV,74305.0,PHX,72141.0,PHX,16068.0,WAS,190500.0,DAL,106,27,38,25,13,10.7,3.7,1.4,2.8,50.0,0.6,1.5,38.6,0.3,0.4,76.5,0.6,1.3,1.9,0.2,0.4,0.3,0.1,1.6,7.4,0,0,1.3,62,27,34,7,27,15.1,7.9,3.0,5.7,52.6,0.4,1.3,34.9,1.5,1.8,80.6,1.4,2.5,3.9,0.7,1.1,0.4,0.4,1.9,14.5,1,0,-2.3,119,26,33,13,20,9.6,3.8,1.5,2.8,54.9,0.4,0.8,46.2,0.4,0.5,76.5,0.5,1.4,1.9,0.5,0.7,0.2,0.2,1.9,7.3,1,0,-1.1,110,25,11,5,6,9.9,4.0,1.7,2.9,59.4,0.0,0.2,0.0,0.5,0.8,66.7,1.0,2.6,3.6,0.0,0.8,0.2,0.1,0.9,8.2,0,0,-5.5,136,24,9,4,5,5.3,1.6,0.4,1.6,28.6,0.0,0.1,0.0,0.7,1.0,66.7,0.7,0.6,1.2,0.1,0.2,0.0,0.1,1.0,3.1,0,0,-1.1
RACHEL BANHAM,190000.0,CHI,74305.0,MIN,72141.0,MIN,31702.0,MIN,203000.0,MIN,82,31,37,18,19,15.8,5.7,1.9,5.5,35.1,1.4,3.8,36.6,0.4,0.5,80.0,0.2,1.2,1.4,1.1,0.5,0.4,0.2,1.6,10.7,0,0,-1.2,85,30,32,15,17,13.6,5.5,1.9,5.2,37.0,1.3,3.3,40.2,0.3,0.4,78.6,0.1,0.9,1.0,1.7,1.1,0.3,0.1,1.4,10.4,0,0,-1.0,67,29,36,14,22,17.5,7.9,2.8,6.5,43.0,1.6,4.1,38.3,0.7,0.8,80.0,0.1,1.3,1.3,2.3,1.3,0.3,0.1,1.7,13.8,0,0,1.2,98,28,27,17,10,12.6,5.0,1.9,4.8,39.5,1.0,2.8,37.3,0.2,0.3,62.5,0.1,1.1,1.2,1.6,0.9,0.3,0.1,1.7,9.8,0,0,2.3,70,27,20,12,8,16.9,6.9,2.4,5.2,46.2,1.3,2.7,47.2,0.8,1.0,80.0,0.1,1.2,1.3,2.4,1.0,0.5,0.1,2.0,12.8,1,0,2.4
SHEY PEDDY,,,74305.0,PHX,72141.0,PHX,58710.0,PHX,57000.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,35,18,3,15,15.9,5.2,1.7,4.7,36.9,0.9,2.6,34.8,0.9,1.1,80.0,0.4,1.4,1.8,1.8,0.6,0.8,0.1,1.7,11.6,0,0,-1.1,49,34,34,15,19,28.7,9.9,3.4,8.2,41.8,1.4,4.3,32.9,1.6,1.9,88.9,1.3,2.4,3.8,3.4,1.4,1.6,0.2,1.8,22.1,2,0,0.2,97,33,32,19,13,17.5,5.4,1.9,4.6,41.2,0.8,2.5,33.3,0.7,0.8,92.0,0.8,1.6,2.3,2.5,1.0,0.9,0.1,1.0,13.0,0,0,-0.5,107,32,17,9,8,15.1,3.8,1.1,3.7,30.2,0.2,2.0,11.8,1.3,1.3,100,0.5,1.5,2.1,1.8,0.9,1.1,0.1,1.3,10.2,0,0,-0.6
SYDNEY COLSON,76535.0,LV,74305.0,LV,72141.0,LV,,,70000.0,CHI,128,35,31,21,10,8.0,2.5,0.9,2.1,42.2,0.5,1.2,37.8,0.3,0.3,88.9,0.0,0.4,0.5,1.0,0.5,0.5,0.2,0.7,5.6,0,0,1.5,146,34,28,24,4,4.8,1.3,0.4,1.0,44.4,0.2,0.6,37.5,0.2,0.2,83.3,0.1,0.3,0.4,0.8,0.2,0.3,0.0,0.9,3.4,0,0,-2.2,150,33,18,15,3,6.8,1.6,0.6,1.8,31.3,0.2,0.6,27.3,0.3,0.3,100,0.2,0.3,0.4,1.0,0.4,0.1,0.0,0.8,3.4,0,0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,31,17,8,9,6.5,1.6,0.5,1.2,42.9,0.2,0.5,33.3,0.4,0.5,87.5,0.1,0.4,0.4,0.8,0.8,0.4,0.0,0.8,3.8,0,0,-2.2
TIANNA HAWKINS,,,74305.0,WAS,72141.0,WAS,284200.0,ATL,210100.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,33,40,19,21,23.1,8.2,3.3,6.6,49.1,0.7,2.2,33.3,1.0,1.3,75.0,1.5,3.5,5.0,1.4,1.2,0.8,0.4,2.5,17.6,3,0,-2.1,103,32,25,15,10,12.8,4.9,1.8,4.6,38.6,0.6,2.1,26.4,0.8,0.8,95.2,0.6,1.8,2.4,0.8,1.2,0.4,0.1,1.7,9.5,0,0,-0.1,99,31,28,7,21,15.4,4.9,1.8,4.5,39.7,0.6,2.4,24.2,0.8,0.8,91.3,0.5,2.6,3.1,0.6,1.1,0.4,0.5,2.2,11.0,0,0,-2.1,57,30,17,5,12,19.3,8.5,3.1,7.6,40.8,1.0,3.4,29.8,1.3,1.5,84.6,0.7,2.8,3.5,1.0,1.2,0.8,0.4,2.6,16.4,1,0,-5.3
YVONNE TURNER,,,74305.0,SEA,3750.0,PHX,,,98965.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,36,21,5,16,9.2,2.5,0.9,2.0,46.3,0.0,0.1,33.3,0.7,0.9,77.8,0.1,1.0,1.1,0.9,0.7,0.4,0.1,0.7,5.5,0,0,-2.8,114,35,9,1,8,15.4,4.0,1.3,4.1,32.4,0.3,0.8,42.9,1.0,1.2,81.8,0.3,1.2,1.6,2.0,1.4,0.3,0.0,1.3,8.6,0,0,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KITIJA LAKSA,,,70000.0,DAL,,,,,196378.0,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAYA CALDWELL,64154.0,ATL,68000.0,IND,1796.0,ATL,,,,,87,25,25,9,16,16.2,5.2,2.1,5.0,41.6,0.6,2.0,30.0,0.5,0.6,80.0,0.8,1.0,1.8,1.1,0.9,0.6,0.2,1.2,10.3,0,0,-4.2,131,25,30,10,20,10.1,1.9,0.7,2.4,29.2,0.1,1.0,13.8,0.4,0.5,85.7,0.3,0.6,0.9,0.6,0.7,0.3,0.1,0.9,4.4,0,0,-2.5,44,24,9,3,6,23.7,10.9,4.2,8.2,51.4,2.0,3.6,56.3,0.4,0.6,80.0,0.6,1.9,2.4,2.2,1.6,0.8,0.2,1.7,19.6,0,0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARLIE SAMUELSON,233450.0,WAS,62675.0,LA,,,17304.0,SEA,,,58,29,29,10,19,24.5,8.4,2.7,6.7,40.9,1.7,4.2,39.8,1.2,1.3,92.3,0.5,2.0,2.6,2.1,0.9,0.9,0.0,1.7,16.7,0,0,-0.1,65,29,34,15,19,26.1,7.7,2.4,5.2,46.3,1.4,3.4,42.6,1.4,1.5,94.1,0.3,2.6,3.0,2.0,0.9,0.6,0.1,2.4,15.6,0,0,1.1,126,28,1,0,1,10.2,3.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,8.0,0,0,-3.0,113,27,14,4,10,14.7,3.6,1.1,3.1,36.4,0.9,2.2,38.7,0.5,0.6,77.8,0.2,1.6,1.9,0.8,0.6,0.5,0.0,1.5,8.1,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI MENG,,,62285.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,29,34,17,17,15.9,5.6,1.8,4.8,37.8,1.3,3.6,36.4,0.6,0.8,84.6,0.2,0.9,1.1,1.0,0.8,0.3,0.0,1.1,9.6,0,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARINE JOHANNES,,,62285.0,NY,40713.0,NY,138040.0,NY,138040.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVANA DOJKIĆ,,,62285.0,CHI,,,,,,,112,26,26,22,4,9.9,3.3,1.0,2.8,33.8,0.6,1.6,38.1,0.8,1.0,77.8,0.3,0.5,0.8,0.8,0.5,0.3,0.0,1.0,6.3,0,0,0.4,73,26,23,6,17,20.0,6.5,2.1,5.2,40.3,1.0,2.4,41.8,1.3,1.9,72.1,0.2,1.6,1.7,2.8,1.5,0.8,0.2,1.9,14.0,0,0,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBYN PARKS,,,62285.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,31,37,16,21,13.7,3.9,1.4,3.8,38.1,0.9,2.4,36.8,0.2,0.2,100,0.4,1.2,1.6,0.4,0.5,0.3,0.1,0.9,7.7,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUG SUTTON,64154.0,WAS,62285.0,PHX,,,,,31290.0,WAS,130,25,29,18,11,13.1,2.3,0.8,2.7,30.8,0.3,1.4,25.0,0.3,0.4,69.2,0.2,0.8,1.0,2.1,1.2,0.6,0.0,0.9,6.9,0,0,-1.6,59,25,40,9,31,26.3,8.2,3.2,8.2,38.5,0.8,2.2,33.7,1.2,1.4,80.7,0.4,2.2,2.6,4.8,2.5,0.7,0.1,1.6,17.8,1,1,-6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,22,12,6,6,9.4,2.8,1.0,2.8,36.4,0.4,1.4,29.4,0.4,0.6,71.4,0.0,0.8,0.8,1.0,0.5,0.1,0.0,0.9,5.2,0,0,-1.8
XU HAN,,,62285.0,NY,189522.0,NY,189522.0,NY,189522.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODYSSEY SIMS,76535.0,LA,46522.0,DAL,2678.0,CON,75000.0,ATL,351000.0,MIN,33,32,24,5,19,29.2,12.6,4.9,10.1,48.3,0.8,2.4,34.5,2.0,2.6,76.2,0.7,1.4,2.1,5.3,2.2,1.2,0.2,1.5,23.6,1,0,-4.2,130,31,28,16,12,12.0,2.0,0.8,2.5,30.4,0.1,0.5,13.3,0.4,0.7,55.0,0.3,1.0,1.3,2.2,0.6,0.4,0.0,1.1,6.4,0,0,0.0,78,30,7,4,3,20.8,6.9,2.4,7.6,32.1,0.6,2.1,26.7,1.4,2.1,66.7,0.3,1.6,1.9,2.9,1.7,1.1,0.3,1.6,15.0,0,0,0.3,58,29,30,8,22,25.1,8.7,3.5,9.5,37.0,0.5,2.3,23.2,1.2,1.6,72.9,0.5,2.0,2.5,3.6,1.6,1.2,0.1,1.5,17.9,1,0,-5.7,54,28,13,7,6,18.5,9.4,3.2,8.0,40.4,0.6,1.8,33.3,2.3,2.5,90.9,0.6,1.4,2.0,3.5,1.9,0.5,0.1,1.7,16.7,0,0,0.8
ALAINA COATES,,,9207.0,LV,,,,,57000.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,29,12,9,3,2.9,0.9,0.4,0.5,83.3,0.0,0.0,0.0,0.1,0.3,25.0,0.2,0.7,0.8,0.0,0.6,0.3,0.0,0.8,2.3,0,0,-2.5,121,28,8,1,7,9.4,3.5,0.9,1.4,63.6,0.0,0.0,0.0,1.8,1.9,93.3,0.8,1.3,2.0,0.3,0.6,0.3,0.4,2.3,7.0,0,0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,26,20,8,12,9.9,2.5,0.9,1.7,52.9,0.0,0.0,0.0,0.7,1.3,53.8,1.0,1.8,2.8,0.5,0.6,0.4,0.2,1.7,6.8,0,0,-1.2
